BeerID,Name,URL,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount,UserId,IsPils
62807,Apple Wheat,/homebrew/recipe/view/559944/apple-wheat,14,20.82,1.05,1.0070000000000001,5.6,17.14,3.96,9.46,60,1.109,35.0,,Specific Gravity,extract,,18.89,Keg,,,False
42722,Musky Breath,/homebrew/recipe/view/396357/musky-breath,10,19.87,11.4918,2.5866599999999997,4.74,45.3,6.1,24.61,60,9.4,75.0,1.33,Plato,All Grain,0.35,18.33,Forced Carbed,,,False
62837,120 Shilling Wee Heavy,/homebrew/recipe/view/571774/120-shilling-wee-heavy,168,20.82,1.085,1.0290000000000001,7.43,35.1,17.83,28.39,90,1.063,70.0,1.5,Specific Gravity,All Grain,1.0,15.56,,,46139.0,False
23033,Pat's robust porter,/homebrew/recipe/view/248065/pat-s-robust-porter,129,20.82,1.06,1.0190000000000001,5.38,41.92,40.6,28.39,60,1.044,75.0,1.5,Specific Gravity,All Grain,1.0,20.0,,,,False
8100,GL Christmas Ale Clone,/homebrew/recipe/view/298173/gl-christmas-ale-clone,174,20.82,1.0759999999999998,1.022,7.13,32.91,15.41,28.39,60,1.056,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,,,,False
50223,Robust porter,/homebrew/recipe/view/405641/robust-porter,129,20.82,1.064,1.014,6.59,37.77,42.98,28.39,60,1.047,70.0,1.5,Specific Gravity,All Grain,0.5,21.11,,,74204.0,False
52396,Pope Session Pony Pale Ale,/homebrew/recipe/view/464998/pope-session-pony-pale-ale,30,21.0,1.046,1.011,4.52,37.36,14.1,28.5,60,1.034,65.0,3.0,Specific Gravity,All Grain,,19.0,,,,False
25871,War of the Worlds Ale,/homebrew/recipe/view/274619/war-of-the-worlds-ale,116,18.93,1.08,1.02,7.94,97.74,13.96,28.39,60,1.054,77.0,1.5,Specific Gravity,All Grain,0.75,22.78,,,42368.0,False
16079,Warhorse v2,/homebrew/recipe/view/269658/warhorse-v2,10,39.75,1.0659999999999998,1.012,7.07,46.33,8.51,43.53,60,1.061,70.0,1.15,Specific Gravity,All Grain,0.75,20.0,,,30168.0,False
53997,Bro-hemian SMASH Lager,/homebrew/recipe/view/538434/bro-hemian-smash-lager,49,21.0,1.044,1.015,3.87,33.59,3.07,32.4,90,1.0290000000000001,65.0,,Specific Gravity,BIAB,1.5,16.0,,,,False
36832,Citra NE IPA,/homebrew/recipe/view/432856/citra-ne-ipa,7,37.85,1.051,1.012,5.08,39.35,3.7,41.64,60,1.046,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,,,,False
25311,#004 altbier c caraRed(20)&chocolate(2),/homebrew/recipe/view/456994/-004-altbier-c-carared-20-chocolate-2-,1,10.0,1.0490000000000002,1.012,4.89,33.39,13.84,14.0,60,1.035,60.0,3.0,Specific Gravity,All Grain,,20.0,,,,False
1121,MZZ Porter,/homebrew/recipe/view/241534/mzz-porter,129,18.0,1.057,1.012,5.93,36.58,34.87,32.1,90,1.032,60.0,2.0869999999999997,Specific Gravity,All Grain,0.5,26.0,Brown sugar,0.8 oz,46149.0,False
43443,Senior,/homebrew/recipe/view/319030/senior,7,41.64,1.051,1.0090000000000001,5.56,35.3,3.51,45.42,60,1.047,74.0,,Specific Gravity,BIAB,0.35,16.67,,,,False
5128,#54 Saison Wyeast 3711 (FM 21),/homebrew/recipe/view/292932/-54-saison-wyeast-3711-fm-21-,134,28.0,1.05,1.008,5.49,30.84,4.07,32.0,60,1.043,80.0,3.0,Specific Gravity,All Grain,,23.0,,,,False
68764,Vienna Lager,/homebrew/recipe/view/594068/vienna-lager,167,20.82,1.055,1.013,5.49,24.86,12.55,26.5,75,1.043,75.0,2.0,Specific Gravity,All Grain,0.75,15.56,,,66173.0,False
24455,Oberon Clone,/homebrew/recipe/view/343911/oberon-clone,14,20.82,1.058,1.014,5.76,32.57,4.98,27.86,60,1.043,80.0,1.5,Specific Gravity,All Grain,0.5,20.0,,,,False
41290,Vanilla Grilla,/homebrew/recipe/view/214394/vanilla-grilla,129,37.85,1.058,1.0170000000000001,5.39,36.49,35.84,39.75,60,1.055,70.0,1.5,Specific Gravity,All Grain,0.35,18.89,,,,False
31298,FBB Cream Ale,/homebrew/recipe/view/332308/fbb-cream-ale,45,18.93,1.05,1.0090000000000001,5.36,34.63,3.54,24.61,60,1.038,70.0,0.7,Specific Gravity,All Grain,0.35,18.33,,,42744.0,False
64819,HomeGarden Wit,/homebrew/recipe/view/587686/homegarden-wit,175,19.31,1.0490000000000002,1.012,4.89,12.06,4.07,24.61,70,1.0390000000000001,65.0,1.75,Specific Gravity,All Grain,0.35,20.56,Corn Sugar,3.6 oz,,False
47698,Irish Red,/homebrew/recipe/view/404863/irish-red,92,20.82,1.058,1.015,5.66,28.96,12.72,11.36,60,1.107,35.0,,Specific Gravity,extract,0.35,21.11,,,,False
35207,Dress Dropper Amber Ale,/homebrew/recipe/view/309963/dress-dropper-amber-ale,136,9.46,1.047,1.014,4.28,32.95,14.41,8.52,60,1.052,55.0,1.5,Specific Gravity,All Grain,0.35,18.33,,,56133.0,False
47648,ElDorado fruit madness,/homebrew/recipe/view/348733/eldorado-fruit-madness,30,120.0,1.052,1.014,5.0,45.31,3.93,135.0,60,1.046,70.0,3.0,Specific Gravity,All Grain,0.35,20.0,,,,False
56205,Burton Mercer,/homebrew/recipe/view/483710/burton-mercer,45,20.82,1.068,1.023,5.95,63.21,4.79,28.39,60,1.05,73.0,1.5,Specific Gravity,All Grain,0.5,20.0,,,,False
5309,Horegården funk,/homebrew/recipe/view/37671/,170,25.0,1.051,1.012,5.07,12.43,3.41,28.0,60,,75.0,,Specific Gravity,All Grain,0.35,21.0,,,,False
73146,Grundtvigs Køkkenøl,/homebrew/recipe/view/614989/,10,10.0,1.051,1.012,5.13,79.74,11.73,10.0,60,1.051,55.0,3.0,Specific Gravity,All Grain,0.35,20.0,,,,False
70312,Stocktake Sale,/homebrew/recipe/view/606437/stocktake-sale,150,23.0,1.065,1.011,7.13,67.18,18.69,27.3,60,1.055,75.0,2.7,Specific Gravity,All Grain,0.75,18.0,,,,False
55044,Cascade Event,/homebrew/recipe/view/397166/cascade-event,7,22.0,1.063,1.01,6.87,46.81,10.66,24.0,60,1.058,65.0,,Specific Gravity,BIAB,,20.0,,,,False
70260,The Witty Court Jester Belgian Witbier V 1.0...,/homebrew/recipe/view/614524/the-witty-court-jester-belgian-witbier-v-1-0,175,19.87,1.061,1.014,6.09,9.76,5.18,26.5,90,1.043,83.0,,Specific Gravity,BIAB,0.5,18.33,Bottle Corn Sugar,131,129698.0,False
45470,Tropical IPA 2,/homebrew/recipe/view/328096/tropical-ipa-2,7,20.82,1.063,1.011,6.87,121.1,10.7,26.5,60,1.05,63.0,1.33,Specific Gravity,All Grain,,20.0,,,19653.0,False
15669,Tar and Feather Pale Ale,/homebrew/recipe/view/207275/tar-and-feather-pale-ale,7,18.93,1.054,1.011,5.64,60.2,8.94,18.93,60,1.054,75.0,,Specific Gravity,Partial Mash,,20.0,,,,False
18984,Citraic Session Pale,/homebrew/recipe/view/306989/citraic-session-pale,30,33.0,1.04,1.008,4.29,38.72,4.28,36.0,60,1.037,73.0,,Specific Gravity,Partial Mash,,17.0,,,23103.0,False
52841,Hoppy Cream Ale,/homebrew/recipe/view/502496/hoppy-cream-ale,45,18.93,1.048,1.01,5.0,13.14,4.01,22.71,60,1.04,70.0,1.5,Specific Gravity,All Grain,1.0,18.33,,,,False
39043,Darjeeling tea IPA,/homebrew/recipe/view/487280/darjeeling-tea-ipa,65,1050.0,16.2636,4.10236,6.62,28.99,15.96,1340.0,90,12.9,95.0,3.1,Plato,All Grain,1.0,19.5,,,,False
20646,Jacques' Gose,/homebrew/recipe/view/262979/jacques-gose,145,12.5,1.047,1.0090000000000001,4.96,9.43,3.35,15.0,75,1.0390000000000001,70.0,2.75,Specific Gravity,All Grain,0.75,20.0,,,,False
51346,Wit,/homebrew/recipe/view/353935/wit,175,15.14,1.055,1.012,5.59,13.5,3.77,18.93,60,1.044,72.0,,Specific Gravity,BIAB,0.5,18.89,,,,False
58534,Vana hea IPA katse II,/homebrew/recipe/view/521922/vana-hea-ipa-katse-ii,7,60.0,1.062,1.014,6.36,46.93,7.44,70.0,60,1.053,70.0,4.4117,Specific Gravity,All Grain,,22.0,,,52155.0,False
7810,Nelson Sauvin IPA,/homebrew/recipe/view/246017/nelson-sauvin-ipa,7,23.0,1.068,1.014,7.07,58.17,7.27,26.0,90,1.06,70.0,,Specific Gravity,BIAB,0.5,19.0,,,,False
27282,Belgian Blonde,/homebrew/recipe/view/221543/belgian-blonde,24,9.46,1.057,1.011,6.14,20.47,4.71,11.36,90,1.021,50.0,,Specific Gravity,Partial Mash,0.35,18.89,,,,False
24267,Bulldog Brown,/homebrew/recipe/view/264881/bulldog-brown,105,20.82,1.052,1.015,4.86,17.78,22.27,28.39,60,1.038,92.0,,Specific Gravity,BIAB,1.0,20.0,,,,False
7450,Preston Vanilla Porter,/homebrew/recipe/view/121984/preston-vanilla-porter,37,11.36,1.052,1.014,5.0,25.79,28.9,13.25,60,1.045,75.0,,Specific Gravity,BIAB,,20.0,Corn Sugar,,,False
28466,Rauschbier 5,/homebrew/recipe/view/468447/rauschbier-5,42,22.71,1.062,1.016,6.06,25.97,24.27,28.39,60,1.048,70.0,1.6,Specific Gravity,All Grain,0.35,22.22,,,90370.0,False
18216,Phat Tire,/homebrew/recipe/view/419518/phat-tire,4,18.93,1.052,1.014,5.04,21.27,7.61,27.25,90,1.036,75.0,1.25,Specific Gravity,All Grain,,14.44,,,,False
25764,Sorachi English IPA,/homebrew/recipe/view/334309/sorachi-english-ipa,65,14.38,1.063,1.012,6.66,45.33,4.21,18.93,60,1.048,55.0,,Specific Gravity,All Grain,0.5,21.67,,,,False
14044,Basic Bitch IPA v1.8,/homebrew/recipe/view/387558/basic-bitch-ipa-v1-8,7,22.71,1.069,1.0170000000000001,6.81,49.91,32.05,28.01,60,1.056,75.0,,Specific Gravity,BIAB,1.0,19.44,,,56565.0,False
3561,Full Nelson,/homebrew/recipe/view/59317/full-nelson,86,18.93,1.085,1.024,7.99,99.9,11.92,13.25,60,,35.0,,Specific Gravity,extract,0.35,20.0,,,,False
14738,Citra/Mosaic IPA,/homebrew/recipe/view/279986/citra-mosaic-ipa,7,20.82,1.0659999999999998,1.013,7.03,82.89,5.03,24.61,60,1.056,35.0,,Specific Gravity,extract,0.35,20.0,,,,False
41304,RIS,/homebrew/recipe/view/439180/ris,87,21.0,1.103,1.024,10.4,89.54,50.0,28.5,120,1.0759999999999998,65.0,3.0,Specific Gravity,All Grain,0.5,19.0,,,,False
33060,Zeus hell,/homebrew/recipe/view/416121/zeus-hell,10,12.0,1.045,1.01,4.69,91.42,10.92,14.1,60,1.0390000000000001,50.0,,Specific Gravity,BIAB,0.5,20.0,,,,False
63208,Wit it Big,/homebrew/recipe/view/591221/wit-it-big,175,18.93,1.053,1.013,5.28,18.97,4.39,28.39,67,1.035,60.0,,Specific Gravity,All Grain,,20.0,,,,False
7734,Bitter Joy,/homebrew/recipe/view/169988/bitter-joy,68,9.0,1.0659999999999998,1.015,6.62,60.48,15.56,12.0,70,1.0490000000000002,75.0,,Specific Gravity,Partial Mash,,21.0,,,,False
14177,Robs Extreme Danger Stout,/homebrew/recipe/view/205213/robs-extreme-danger-stout,132,20.0,1.091,1.01,10.69,92.41,40.0,28.5,80,1.042,65.0,,Specific Gravity,All Grain,,16.0,,,,False
22899,Oatmeal Stout,/homebrew/recipe/view/247474/oatmeal-stout,114,19.0,1.0590000000000002,1.018,5.38,20.81,47.14,28.9,60,1.0390000000000001,70.0,,Specific Gravity,BIAB,0.5,19.0,,,30372.0,False
47881,APA,/homebrew/recipe/view/371293/apa,10,52.0,1.0490000000000002,1.008,5.32,26.67,7.82,61.0,60,1.042,70.0,3.0,Specific Gravity,All Grain,0.75,20.0,,,,False
38663,Dragan Prnjavorska IPA,/homebrew/recipe/view/255292/dragan-prnjavorska-ipa,7,50.0,1.051,1.0090000000000001,5.63,99.39,3.56,58.0,80,1.044,78.0,3.0,Specific Gravity,All Grain,0.5,20.0,,,,False
34583,Branca Blonde,/homebrew/recipe/view/455168/branca-blonde,30,10.41,1.052,1.012,5.33,33.11,3.81,15.14,75,1.036,65.0,1.5,Specific Gravity,All Grain,0.75,20.0,,,,False
26382,Black IPA 1,/homebrew/recipe/view/222290/black-ipa-1,145,18.93,1.078,1.0170000000000001,7.99,111.61,40.0,11.36,60,1.13,35.0,,Specific Gravity,extract,0.35,18.89,,,,False
47432,Reina urraca,/homebrew/recipe/view/494856/reina-urraca,71,16.0,1.063,1.011,6.85,26.42,15.38,28.5,75,1.036,70.0,3.0,Specific Gravity,All Grain,1.5,22.0,azucar,2g/l,,False
58111,Wittebrew,/homebrew/recipe/view/510107/wittebrew,175,39.75,1.05,1.012,4.99,20.54,3.84,54.66,90,1.037,75.0,,Specific Gravity,All Grain,0.75,18.33,,,,False
306,Imperial Gingerbread Stout,/homebrew/recipe/view/84787/imperial-gingerbread-stout,72,20.82,1.101,1.024,10.17,82.34,40.0,28.39,90,1.074,70.0,1.25,Specific Gravity,All Grain,0.35,19.44,,,345.0,False
65220,Brewers Bout IPA I,/homebrew/recipe/view/562230/brewers-bout-ipa-i,7,20.82,1.065,1.016,6.38,92.15,6.52,26.5,60,1.051,75.0,1.5,Specific Gravity,All Grain,0.75,18.89,,,,False
18432,Twin American Blonde,/homebrew/recipe/view/245156/twin-american-blonde,30,60.0,1.053,1.011,5.64,30.73,7.43,70.0,90,1.045,70.0,2.5,Specific Gravity,All Grain,,18.0,,,,False
35276,Muthafkin Munich Lager,/homebrew/recipe/view/493121/muthafkin-munich-lager,108,20.82,1.065,1.018,6.27,25.67,16.61,26.5,60,1.051,87.0,1.5,Specific Gravity,All Grain,1.5,12.78,,,19531.0,False
10832,Grapefruit Sculpin Clone,/homebrew/recipe/view/405646/grapefruit-sculpin-clone,7,22.71,1.065,1.011,7.07,84.15,5.63,17.03,90,1.0859999999999999,68.0,,Specific Gravity,Partial Mash,0.5,22.22,Corn Sugar,6 oz,30413.0,False
54824,Grandes-Piles,/homebrew/recipe/view/396858/grandes-piles,4,41.64,1.056,1.011,5.92,46.8,11.72,53.0,60,1.044,70.0,1.2,Specific Gravity,All Grain,,21.11,,,,False
44206,Cream Ale BU16,/homebrew/recipe/view/373814/cream-ale-bu16,45,49.21,1.047,1.008,5.17,18.16,2.83,79.49,60,1.0290000000000001,75.0,2.0,Specific Gravity,All Grain,0.5,18.33,,,,False
15149,Berry JREAM Clone,/homebrew/recipe/view/535776/berry-jream-clone,173,39.75,1.072,1.022,6.58,9.61,4.17,41.64,30,1.068,75.0,1.3330000000000002,Specific Gravity,All Grain,,18.89,,,40387.0,False
13516,Amber ESB,/homebrew/recipe/view/220696/amber-esb,68,18.93,1.057,1.013,5.74,44.96,14.92,11.36,60,1.055,65.0,,Specific Gravity,Partial Mash,,18.33,,,,False
58424,Wheat,/homebrew/recipe/view/491494/wheat,175,18.0,1.0490000000000002,1.013,4.63,13.93,3.98,20.0,60,1.044,35.0,,Specific Gravity,extract,,20.0,,,69529.0,False
58470,Awesome Recipe,/homebrew/recipe/view/508985/awesome-recipe,9,24.61,1.052,1.01,5.59,12.26,6.79,11.36,60,1.113,70.0,,Specific Gravity,BIAB,1.25,21.11,,,,False
33011,Kanai Grin Common,/homebrew/recipe/view/366658/kanai-grin-common,38,22.0,1.051,1.0090000000000001,5.43,43.57,10.7,32.0,60,1.035,80.0,3.5,Specific Gravity,All Grain,0.35,19.0,,,4040.0,False
61824,Laxation blend,/homebrew/recipe/view/536475/laxation-blend,10,21.0,1.0590000000000002,1.014,5.88,52.28,8.26,26.0,60,1.047,75.0,3.0,Specific Gravity,All Grain,,20.0,,,,False
70634,GF16 Sprung IPA,/homebrew/recipe/view/598260/gf16-sprung-ipa,30,23.05,1.045,1.01,4.6,49.95,5.24,28.5,60,1.036,81.8,8.0,Specific Gravity,All Grain,1.0,21.0,,,,False
55972,Hostiva?ský Blondýn 3,/homebrew/recipe/view/478487/,30,15.0,1.051,1.01,5.42,20.17,5.37,15.0,60,1.051,25.0,,Specific Gravity,extract,0.75,22.0,,,64841.0,False
47995,Hwheatwiezen,/homebrew/recipe/view/345852/hwheatwiezen,169,20.82,1.0490000000000002,1.013,4.78,39.5,11.42,11.36,60,1.09,35.0,,Specific Gravity,extract,0.35,21.11,,,,False
64939,IPA #1,/homebrew/recipe/view/576106/ipa-1,150,21.0,1.06,1.014,6.09,68.27,14.65,28.5,60,1.044,57.0,,Specific Gravity,BIAB,1.0,21.0,,,,False
9609,Drai Day Kölsch (Oilers Brew #2),/homebrew/recipe/view/248949/drai-day-Kölsch-oilers-brew-2-,94,37.85,1.054,1.012,5.47,33.85,3.92,53.0,60,1.0390000000000001,68.0,1.25,Specific Gravity,All Grain,0.5,15.56,,,13114.0,False
39389,Summer Solstice Blackberry Wheat - 6,/homebrew/recipe/view/257342/summer-solstice-blackberry-wheat-6,15,22.71,1.0490000000000002,1.008,5.47,18.85,5.16,28.39,60,1.0390000000000001,70.0,1.5,Specific Gravity,All Grain,0.75,18.33,,,,False
18842,Sip of sunshine ipa,/homebrew/recipe/view/277030/sip-of-sunshine-ipa,7,20.82,1.065,1.013,6.77,11.07,6.57,28.39,60,1.048,78.0,,Specific Gravity,BIAB,0.75,19.44,,,,False
48352,Fuzzy Subtlety,/homebrew/recipe/view/505831/fuzzy-subtlety,165,20.82,1.05,1.01,5.16,28.39,3.06,28.39,60,1.033,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,Bottle,3.5oz,42592.0,False
30785,Trans/Porter,/homebrew/recipe/view/226936/trans-porter,129,23.0,1.05,1.018,4.29,34.52,30.43,33.0,90,1.03,60.0,3.0,Specific Gravity,All Grain,,21.0,,,,False
70993,Winner wheat,/homebrew/recipe/view/604732/winner-wheat,169,30.0,1.052,1.012,5.13,0.0,5.91,35.0,60,1.044,55.0,,Specific Gravity,All Grain,,22.0,,,,False
67095,Allan's Wilderness Honey,/homebrew/recipe/view/552067/allan-s-wilderness-honey,10,20.82,1.058,1.015,5.65,36.35,8.02,28.39,60,1.042,72.0,1.5,Specific Gravity,All Grain,0.5,18.33,,,,False
70397,WEISS,/homebrew/recipe/view/579949/weiss,169,20.0,1.056,1.0070000000000001,6.49,13.57,4.69,23.0,60,1.0490000000000002,71.0,,Specific Gravity,BIAB,0.5,20.0,DEXTROSE,3.5,,False
63298,The Plinian Legacy,/homebrew/recipe/view/479254/the-plinian-legacy,56,21.77,1.0759999999999998,1.016,7.84,0.0,5.1,29.34,90,1.057,70.0,1.25,Specific Gravity,All Grain,1.0,20.0,,,,False
46883,Red Fred,/homebrew/recipe/view/506615/red-fred,160,22.71,1.061,1.011,6.54,31.1,17.5,11.36,60,1.122,35.0,,Specific Gravity,extract,1.0,15.56,,,93056.0,False
37056,Mango IPA,/homebrew/recipe/view/363564/mango-ipa,7,12.0,1.048,1.008,5.21,48.43,13.41,18.0,60,1.032,60.0,3.0,Specific Gravity,All Grain,,21.0,,,52311.0,False
43462,Belgian pale,/homebrew/recipe/view/464202/belgian-pale,24,24.61,1.053,1.0070000000000001,6.1,36.52,16.15,30.28,90,1.037,70.0,1.5,Specific Gravity,All Grain,0.75,23.89,,,,False
31568,Belgian Pale Ale Orvie Home,/homebrew/recipe/view/350157/belgian-pale-ale-orvie-home,24,19.0,1.056,1.002,7.08,36.87,8.34,25.0,75,1.0390000000000001,70.0,6.0,Specific Gravity,All Grain,0.75,18.0,,,,False
32737,Kjeller 5 American IPA 25l,/homebrew/recipe/view/385162/kjeller-5-american-ipa-25l,7,25.0,1.065,1.011,7.1,67.06,6.88,28.0,60,1.058,70.0,,Specific Gravity,BIAB,1.0,18.0,Sukkerlake,6,51696.0,False
58615,Best Blonde Ale,/homebrew/recipe/view/566880/best-blonde-ale,30,20.82,1.05,1.01,5.27,20.57,3.7,26.5,60,1.04,65.0,1.33,Specific Gravity,All Grain,0.75,19.44,,,,False
43762,ESB no.2,/homebrew/recipe/view/365053/esb-no-2,68,18.93,1.057,1.018,5.17,43.79,10.64,22.71,60,1.048,70.0,1.25,Specific Gravity,All Grain,,21.11,,,,False
65702,Bathurst Pale Ale 2017,/homebrew/recipe/view/550226/bathurst-pale-ale-2017,10,20.0,1.053,1.015,5.07,40.81,5.1,28.5,60,1.037,84.0,18.0,Specific Gravity,All Grain,,21.0,,,,False
25786,Imperial Witbier,/homebrew/recipe/view/488983/imperial-witbier,23,45.42,1.078,1.018,7.77,55.12,7.82,53.0,60,1.0659999999999998,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,,,,False
6619,Hoppy_Lager_II,/homebrew/recipe/view/394770/hoppy-lager-ii,14,15.14,1.048,1.013,4.65,42.96,3.15,19.68,60,1.037,75.0,2.0,Specific Gravity,All Grain,0.75,18.89,,,,False
50857,Wicked Pissah NE Pale Ale,/homebrew/recipe/view/455139/wicked-pissah-ne-pale-ale,10,19.31,1.05,1.013,4.84,46.55,5.42,10.22,60,1.094,50.0,,Specific Gravity,Partial Mash,0.75,20.0,Corn Sugar,3/4 cup,85175.0,False
63743,Extend your senses (4),/homebrew/recipe/view/584774/extend-your-senses-4-,10,21.0,1.052,1.011,5.32,61.15,4.03,28.5,60,1.038,70.0,3.0,Specific Gravity,All Grain,,18.0,,,,False
61908,Wedding beer,/homebrew/recipe/view/530022/wedding-beer,94,41.64,1.04,1.0090000000000001,4.06,14.92,3.01,54.89,90,1.03,70.0,,Specific Gravity,BIAB,,15.56,,,80901.0,False
55500,Double Trouble Porter,/homebrew/recipe/view/274173/double-trouble-porter,129,20.82,1.063,1.02,5.62,32.09,23.63,28.39,75,1.046,85.0,1.25,Specific Gravity,All Grain,,20.0,,,,False
20385,WCB - Iggy's Red,/homebrew/recipe/view/225614/wcb-iggy-s-red,4,10.0,1.062,1.016,6.14,38.1,14.73,15.0,70,1.042,75.0,,Specific Gravity,BIAB,0.75,19.0,,,,False
33433,James' Juicy IPA,/homebrew/recipe/view/473087/james-juicy-ipa,7,18.93,1.0590000000000002,1.012,6.1,91.49,8.48,26.5,60,1.042,60.0,1.33,Specific Gravity,All Grain,0.35,20.0,,,,False
62269,21A.IPA(Mosaic Single Hop),/homebrew/recipe/view/537652/21a-ipa-mosaic-single-hop-,7,21.0,1.064,1.014,6.66,50.12,5.26,28.0,90,1.048,78.0,,Specific Gravity,All Grain,,20.0,,,,False
45394,Weizenbock,/homebrew/recipe/view/440910/weizenbock,171,45.42,1.081,1.0190000000000001,8.07,22.16,19.04,54.89,90,1.067,70.0,1.5,Specific Gravity,All Grain,0.75,16.67,,,60879.0,False
29070,SchuBrew Imperial Red,/homebrew/recipe/view/361055/schubrew-imperial-red,150,20.82,1.067,1.011,7.27,79.14,16.68,28.39,60,1.0490000000000002,70.0,,Specific Gravity,BIAB,0.35,20.0,,,5100.0,False
44991,Fauxnoma,/homebrew/recipe/view/518151/fauxnoma,144,12.0,1.045,1.013,4.1,36.14,5.48,15.5,60,1.035,80.0,,Specific Gravity,BIAB,0.5,20.0,Sugar,50,,False
37081,Buggin About (BA),/homebrew/recipe/view/368715/buggin-about-ba-,148,22.5,1.068,1.012,7.3,75.59,30.83,30.0,60,1.051,67.0,,Specific Gravity,BIAB,,22.0,,,62310.0,False
66435,Black Rye IPA,/homebrew/recipe/view/559603/black-rye-ipa,148,20.82,1.077,1.026,6.73,74.27,31.79,26.5,60,1.061,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,,,51343.0,False
60351,Platinum Blonde,/homebrew/recipe/view/520545/platinum-blonde,30,20.82,1.053,1.011,5.52,28.33,4.25,28.39,60,1.0390000000000001,70.0,1.5,Specific Gravity,All Grain,1.25,21.11,,,,False
66649,Basic Bro IPA,/homebrew/recipe/view/535910/basic-bro-ipa,7,20.0,1.061,1.01,6.62,43.66,9.1,25.0,60,1.0490000000000002,65.0,3.2,Specific Gravity,All Grain,,18.0,,,95535.0,False
34821,Hoppy pale ale,/homebrew/recipe/view/422770/hoppy-pale-ale,10,65.0,1.051,1.0090000000000001,5.44,72.46,10.65,85.0,60,1.0390000000000001,60.0,,Specific Gravity,BIAB,0.35,20.0,keg,,47943.0,False
60808,SofaKing SMATH,/homebrew/recipe/view/496653/sofaking-smath,7,22.71,1.064,1.012,6.85,103.98,7.89,30.28,60,1.048,65.0,2.42,Specific Gravity,All Grain,0.35,22.22,,,4353.0,False
70717,Blind Pig Clone,/homebrew/recipe/view/583790/blind-pig-clone,7,37.85,1.057,1.011,6.09,69.01,6.08,45.42,90,1.047,60.0,1.5,Specific Gravity,All Grain,0.5,20.0,,,,False
19759,NEIpa,/homebrew/recipe/view/436121/neipa,7,25.0,1.072,1.0190000000000001,6.91,54.61,4.69,30.0,60,1.06,70.0,3.0,Specific Gravity,All Grain,,20.0,,,,False
53437,IPA Simcoe,/homebrew/recipe/view/485152/ipa-simcoe,7,22.0,1.058,1.008,6.56,57.79,7.52,28.0,60,1.046,69.0,3.3,Specific Gravity,All Grain,0.75,20.0,Table Sugar,145g - 6 6g/L,,False
55929,APA test amertume,/homebrew/recipe/view/463578/apa-test-amertume,9,20.0,1.053,1.01,5.53,0.0,5.24,23.0,60,1.046,80.0,3.0,Specific Gravity,All Grain,,19.0,,,,False
59748,IPA,/homebrew/recipe/view/475099/ipa,7,220.0,1.067,1.015,6.86,55.54,11.54,235.0,60,1.063,75.0,2.5,Specific Gravity,All Grain,0.5,20.0,,,,False
44436,Secret Extract,/homebrew/recipe/view/371807/secret-extract,10,20.0,1.041,1.008,4.35,36.67,4.67,4.0,30,1.051,35.0,,Specific Gravity,extract,0.35,18.0,Drops,1 per 750 bottle,59951.0,False
31723,Citranox IPA,/homebrew/recipe/view/288964/citranox-ipa,7,18.93,1.0659999999999998,1.02,5.96,44.67,6.99,28.39,60,1.038,70.0,1.25,Specific Gravity,All Grain,,20.0,,,34210.0,False
58428,English Bitter,/homebrew/recipe/view/574699/english-bitter,28,20.0,1.055,1.014,5.42,30.69,10.17,24.0,60,1.046,75.0,3.0,Specific Gravity,All Grain,0.35,18.0,,,90460.0,False
60164,Lager Allard,/homebrew/recipe/view/541177/lager-allard,8,20.0,1.051,1.012,5.06,25.35,3.31,22.0,60,1.046,80.0,3.0,Specific Gravity,All Grain,0.5,7.0,,,,False
57324,American Brown AG,/homebrew/recipe/view/443875/american-brown-ag,6,9.46,1.048,1.013,4.62,38.2,27.55,17.03,60,1.0270000000000001,65.0,,Specific Gravity,BIAB,0.5,17.78,,,,False
20886,The Wacky Watermellon,/homebrew/recipe/view/242691/the-wacky-watermellon,15,20.82,1.0490000000000002,1.0070000000000001,5.5,22.38,3.89,15.14,60,1.068,35.0,,Specific Gravity,extract,,23.89,Corn Sugar,5 oz,,False
53241,Honey Pilsner,/homebrew/recipe/view/524320/honey-pilsner,50,20.82,1.057,1.0070000000000001,6.56,37.77,3.26,28.39,60,1.042,80.0,,Specific Gravity,BIAB,1.5,10.0,,,,False
36740,Rye Pale Ale 2017,/homebrew/recipe/view/473649/rye-pale-ale-2017,2,21.0,1.061,1.013,6.27,40.35,9.03,28.5,60,1.045,72.0,3.0,Specific Gravity,All Grain,1.0,18.0,,,,False
10147,ESB - Innit,/homebrew/recipe/view/81462/esb-innit,68,23.0,1.051,1.012,5.12,34.29,7.93,28.5,60,1.041,72.0,,Specific Gravity,BIAB,,18.0,,,,False
